id,title,image,price,inStock,category,isNew
14266168,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/18734018-620a-4d31-bebf-eeeaa7e3cc76/air-force-1-07-lv8-mens-shoes-M866WJ.png,90.97,True,Men's Shoes,False
1010132306,Nike Air Force 1 Mid '07,https://static.nike.com/a/images/t_default/023fdd46-0de7-43cf-94af-e7e093cf968f/air-force-1-mid-07-mens-shoes-rJwpc6.png,128.97,True,Men's Shoes,False
1007401343,Nike Force 1,https://static.nike.com/a/images/t_default/02bafcec-7bce-481d-b36c-50091804b4c9/force-1-little-kids-shoes-0fjJmj.png,54.97,True,Little Kids' Shoes,False
1000460275,Nike Air Force 1 High '07 LV8,https://static.nike.com/a/images/t_default/3727d0f9-a6d1-4ee9-993c-9aac2fd0b65b/air-force-1-high-07-lv8-mens-shoes-lR6frj.png,104.97,True,Men's Shoes,False
1011845456,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/79050cac-e418-4704-9c19-900239ce308c/force-1-lv8-baby-toddler-shoes-rGHNkl.png,65.0,True,Baby/Toddler Shoes,False
1009174604,Nike Air Force 1 Impact Next Nature,https://static.nike.com/a/images/t_default/fadc6410-f705-4e63-88f4-3cc9da41eb13/air-force-1-impact-next-nature-big-kids-shoes-617Rzw.png,72.97,True,Big Kids' Shoes,False
1012584829,Nike Air Force 1,https://static.nike.com/a/images/t_default/07c64825-abdf-4aa6-a1d8-f6e3186dff40/air-force-1-big-kids-shoes-lTcPjk.png,90.0,True,Big Kids' Shoes,True
1011876292,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/fa86d330-d2bb-4781-b27a-20ea70d7d9f3/force-1-lv8-little-kids-shoes-pffsZV.png,60.97,True,Little Kids' Shoes,False
13130487,Nike Force 1 LE,https://static.nike.com/a/images/t_default/9386d0f0-65a0-47a5-bce2-e14ebb8c5caa/force-1-le-baby-toddler-shoe-8WvsS7.png,55.0,True,Baby/Toddler Shoe,False
1007528992,Nike Air Force 1 Low x Premium Goods,https://static.nike.com/a/images/t_default/301aec63-5b12-4e89-abd9-b7041943bc7f/air-force-1-low-x-premium-goods-womens-shoes-CJgM2f.png,150.0,True,Women's Shoes,False
1011843086,Nike J Force 1 Low LX SP,https://static.nike.com/a/images/t_default/88ef98c4-3b86-4973-924f-66580025026f/j-force-1-low-lx-sp-womens-shoes-mj8RZW.png,170.0,True,Women's Shoes,False
14234842,Nike Air Force 1 '07 SE,https://static.nike.com/a/images/t_default/3e5fbe25-a732-4a52-b719-d3b37f2b5149/air-force-1-07-se-womens-shoes-bt2vW8.png,84.97,True,Women's Shoes,False
1011845682,Nike Air Force 1 Low Premium,https://static.nike.com/a/images/t_default/e5b32370-789f-40d7-bdbe-1ec71d7b7618/air-force-1-low-premium-mens-shoes-5pqGTW.png,150.0,True,Men's Shoes,False
1010126406,"Nike Air Force 1 '07 ""ATL""",https://static.nike.com/a/images/t_default/938e795c-91e1-4c18-99a1-24b9298fc222/air-force-1-07-atl-mens-shoes-BvGcPl.png,130.0,True,Men's Shoes,False
1010170761,Nike Force 1 LV8 2,https://static.nike.com/a/images/t_default/d4287483-b80e-4fb0-b8b1-5b87b922a79c/force-1-lv8-2-little-kids-shoes-T152dT.png,49.97,True,Little Kids' Shoes,False
1012328855,Nike Air Force 1 LX,https://static.nike.com/a/images/t_default/776f7db2-36b0-44ff-b6de-eb93120a25bf/air-force-1-lx-womens-shoes-t8K12n.png,130.0,False,Women's Shoes,False
1008590785,Nike Air Force 1 High,https://static.nike.com/a/images/t_default/b60c84ba-045f-43a3-8dc4-1fb2afd79eda/air-force-1-high-big-kids-shoes-FWPQFN.png,59.97,True,Big Kids' Shoes,False
13846183,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/a14d314c-5e95-4def-b240-06299d190f68/air-force-1-lv8-big-kids-shoes-1jq1pP.png,70.97,True,Big Kids' Shoes,False
1010165182,Nike Force 1 Low SE,https://static.nike.com/a/images/t_default/5b6fee2d-79a4-4747-a6fe-59195aaef16f/force-1-low-se-little-kids-shoes-cXL65x.png,51.97,True,Little Kids' Shoes,False
1012399268,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/4b4b65c5-918b-4f61-bb3c-ea2a772ff434/force-1-lv8-little-kids-shoes-f9Q9LM.png,75.0,True,Little Kids' Shoes,True
1012405502,Nike Air Force 1 LV8 2,https://static.nike.com/a/images/t_default/acd8e1d7-74c0-4ebd-b040-60b735ba1cb0/air-force-1-lv8-2-big-kids-shoes-2W05Kh.png,95.0,True,Big Kids' Shoes,True
1011839533,Nike Air Force 1 ’07 LX,https://static.nike.com/a/images/t_default/e2616858-d1ca-43cd-8e23-2cee7dedbe58/air-force-1-07-lx-womens-shoes-VVL5B1.png,130.0,True,Women's Shoes,False
1010123410,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/236a66a2-2c4e-4aa1-a9c9-73ff49f3defd/force-1-lv8-little-kids-shoes-ZXqGPm.png,80.0,True,Little Kids' Shoes,False
1012403739,Nike Force 1 LV8 2,https://static.nike.com/a/images/t_default/09396741-0b4a-46fc-a941-44e4a645f96d/force-1-lv8-2-baby-toddler-shoes-v3sxN8.png,60.0,True,Baby/Toddler Shoes,True
14188265,Nike Air Force 1 Mid '07 QS,https://static.nike.com/a/images/t_default/e2f91c8b-30cb-4c35-909f-913f36359411/air-force-1-mid-07-qs-mens-shoes-plNt2Q.png,75.97,True,Men's Shoes,False
1010070677,Nike Air Force 1 '07 LX,https://static.nike.com/a/images/t_default/df036356-5563-4446-8f87-4bac3d4ffe2b/air-force-1-07-lx-womens-shoes-HCBg9w.png,130.0,True,Women's Shoes,True
1003842761,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/88311a6d-46bb-4d17-be9c-ae2cfad77c66/air-force-1-lv8-big-kids-shoes-rbwFkC.png,80.97,True,Big Kid's Shoes,False
1007401289,Nike Force 1 LV8 2,https://static.nike.com/a/images/t_default/d280e9a2-95a6-428a-82bc-e1fb21e00128/force-1-lv8-2-baby-toddler-shoes-9GdPZ4.png,51.97,True,Baby/Toddler Shoes,False
13844902,Nike Force 1 Crater Next Nature,https://static.nike.com/a/images/t_default/fce3419b-4afc-49e2-98f3-c6f8cd3b7d5f/force-1-crater-next-nature-baby-toddler-shoes-QcGLbZ.png,42.97,True,Baby/Toddler Shoes,False
1010246509,Nike Force 1 Low SE,https://static.nike.com/a/images/t_default/9e492201-c34c-408e-be66-93f74036e282/force-1-low-se-baby-toddler-shoes-W6wk8p.png,42.97,True,Baby/Toddler Shoes,False
1010168265,Nike Force 1 LV8 2,https://static.nike.com/a/images/t_default/c41d06ea-b585-4853-9cec-59c4e2e147b3/force-1-lv8-2-baby-toddler-shoes-1wH8bC.png,41.97,True,Baby/Toddler Shoes,False
1007406112,Nike Air Force 1 Mid '07 LX,https://static.nike.com/a/images/t_default/2f76e184-cbc9-41d8-97a3-f8ebfc5fd347/air-force-1-mid-07-lx-mens-shoes-083W0h.png,120.97,True,Men's Shoes,False
14244688,Nike Air Force 1 Mid '07 LV8,https://static.nike.com/a/images/t_default/e4b5bdcf-3912-4729-b983-3e05596d7831/air-force-1-mid-07-lv8-mens-shoes-vSC6zC.png,119.97,True,Men's Shoes,False
1012328462,Nike Air Force 1 Lover XX,https://static.nike.com/a/images/t_default/d42528c0-7f3e-4786-adec-7877ed3a88a5/air-force-1-lover-xx-womens-shoes-PvLzM3.png,130.0,True,Women's Shoes,True
1011839522,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/8112b8a3-a5fc-443e-9336-b78d7b2db1d6/air-force-1-lv8-big-kids-shoes-PNbgfR.png,79.97,True,Big Kids' Shoes,False
1011876290,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/3e7f96ac-6cb1-437d-be6c-52dcba1f5ba3/force-1-lv8-baby-toddler-shoes-fKJb5k.png,55.97,True,Baby/Toddler Shoes,False
14154962,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/94bdb62d-c296-4d6a-ae6b-c54dfe2b4acf/air-force-1-07-lv8-mens-shoes-1C4L8V.png,130.0,True,Men's Shoes,False
14206463,Nike Air Force 1 x Serena Williams Design Crew,https://static.nike.com/a/images/t_default/18378681-1d83-4d5f-bb34-93982e63bbf8/air-force-1-x-serena-williams-design-crew-shoes-XH4MP1.png,98.97,True,Shoes,False
14292149,Nike Air Force 1 High '07 Premium,https://static.nike.com/a/images/t_default/88f3977c-85df-4a1f-80d1-6ff78b8803e3/air-force-1-high-07-premium-mens-shoes-ccR9rH.png,82.97,True,Men's Shoes,False
1012328643,Nike Air Force 1 LX,https://static.nike.com/a/images/t_default/aca2a694-4443-43da-85f6-32c561aa1805/air-force-1-lx-womens-shoes-qRLqSW.png,120.0,False,Women's Shoes,False
